codigo,clase,propiedad,superficie,instalado,numero_suc,elemento,localidad,provincia,coca,ipid,central,miga,estado,cedido_por,tipo,long x,latit y,id,valor,f_valor,icon_url
"7984856",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5281",,,./0.png
"7984854",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5282",,,./0.png
"7984857",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5283",,,./0.png
"7984858",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5284",,,./0.png
"7984855",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5285",,,./0.png
"7984840",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5286",,,./0.png
"7984839",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5287",,,./0.png
"7984838",GEN,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5288",,,./0.png
"7984837",GEN,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5289",,,./0.png
"7984841",D,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5290",,,./0.png
ARQ 251,M,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,"20762627",,,4,,,,,"5291",,,./0.png
ARQ 252,M,tesa,,,627SUCW02572020052900,arqueta,La Linea de la Concepcion,Cadiz,,"20762628",,,4,,,,,"5292",,,./0.png
CR 128,gBR,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,"7984607",,,4,,,,,"5293",,,./0.png
CR 129,gBR,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,"7984603",,,4,,,,,"5294",,,./0.png
CR 130,gBR,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,"7984746",,,4,,,,,"5295",,,./0.png
"7984358",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5296",,,./0.png
"7984357",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5297",,,./0.png
"7984355",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5298",,,./0.png
"7984353",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5299",,,./0.png
"7984351",,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5300",,,./0.png
"7984350",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5301",,,./0.png
"7984926",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5302",,,./0.png
"7984609",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5303",,,./0.png
"7984923",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5304",,,./0.png
ARQ 826,D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,"7985133",,,4,,,,,"5305",,,./0.png
"7985151",H,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5306",,,./0.png
"7985134",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5307",,,./0.png
"7985136",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5308",,,./0.png
POSTE 31,L110205 (11D),tesa,aereo,2018/03/14,627SUCW19322017030600,poste,Conil de la Frontera,Cadiz,,"7913684",Barrio Nuevo,1162004,3,,,,,"5309",,,./0.png
"7985137",D,tesa,zanja,,627SUCW02932020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5310",,,./0.png
CR16,GEN,tesa,ocupacion,,,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5311",,,./0.png
CR2,GEN L,tesa,ocupacion,,,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5312",,,./0.png
CR3,GEN,tesa,ocupacion,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5313",,,./0.png
CR12,GEN,tesa,ocupacion,,,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5314",,,./0.png
CR13,GEN,tesa,ocupacion,,,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5315",,,./0.png
CR11,GEN,tesa,ocupacion,,,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5316",,,./0.png
"7985042",H,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5317",,,./0.png
"7985043",H,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5318",,,./0.png
ARQ 852,D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,"7984154",,,4,,,,,"5319",,,./0.png
"7984153",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5320",,,./0.png
"7984907",H,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5321",,,./0.png
"7984152",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5322",,,./0.png
"7984151",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5323",,,./0.png
"7984155",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5324",,,./0.png
"7984157",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5325",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10496",,,./0.png
"7984158",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5326",,,./0.png
"7984149",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5327",,,./0.png
CR50,GEN,tesa,ocupacion,,627SUCW45232018021300,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5328",,,./0.png
POSTE59,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065799",vejer de la frontera_5,1162003,3,,,,,"5329",,,./0.png
POSTE64,C,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065808",vejer de la frontera_5,1162003,3,,,,,"5330",,,./0.png
POSTE31,TC1600,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8066304",vejer de la frontera_5,1162003,3,,,,,"5331",,,./0.png
POSTE53,TC1600,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8066306",vejer de la frontera_5,1162003,3,,,,,"5332",,,./0.png
POSTE56,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065795",vejer de la frontera_5,1162003,3,,,,,"5333",,,./0.png
POSTE56BIS,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065796",vejer de la frontera_5,1162003,3,,,,,"5334",,,./0.png
POSTE54,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065793",vejer de la frontera_5,1162003,3,,,,,"5335",,,./0.png
POSTE55,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065794",vejer de la frontera_5,1162003,3,,,,,"5336",,,./0.png
CR 11250,gBR,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442689.329368074,4484452.83968652,"5337",,,./0.png
CR 11251,gBR,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442742.765181326,4484255.93545029,"5338",,,./0.png
CR 11253,gBR,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442830.103548363,4483922.07387759,"5339",,,./0.png
CR 11272,gABPF,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442890.499488551,4483697.32913361,"5340",,,./0.png
CR 11271,gJR,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442927.320805245,4483555.88139266,"5341",,,./0.png
POSTE 2,L111041 (8C),tesa,aereo,2001/01/01,,poste,Tarifa,Cadiz,,"7916075",tarifa/eolo_1,1122005,4,,,,,"5342",,,./0.png
CR 2,GEN,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,"7915533",tarifa/eolo_1,1122005,4,,,,,"5343",,,./0.png
CR 1,GEN,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,"7915538",tarifa/eolo_1,1122005,4,,,,,"5344",,,./0.png
CR 14,GEN,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,"7915532",tarifa/eolo_1,1122005,4,,,,,"5345",,,./0.png
CR 3,GEN,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,"7915534",tarifa/eolo_1,1122005,4,,,,,"5346",,,./0.png
"7984148",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5347",,,./0.png
"7984150",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5348",,,./0.png
"7984228",GEN,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5349",,,./0.png
"7984156",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5350",,,./0.png
"7984229",D,tesa,,,627SUCW03112020052900,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"5351",,,./0.png
POSTE 58,C,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5352",,,./0.png
POSTE 57,C,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5353",,,./0.png
POSTE 68,D,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5354",,,./0.png
POSTE 67,D,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5355",,,./0.png
POSTE 70,D,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5356",,,./0.png
POSTE 69,D,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5357",,,./0.png
POSTE 64,D,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5358",,,./0.png
POSTE 63,B,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5359",,,./0.png
POSTE 66,C,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5360",,,./0.png
POSTE 6,L111041 (8D),tesa,aereo,2001/01/01,,poste,Tarifa,Cadiz,,"7916079",tarifa/eolo_1,1122005,4,,,,,"5361",,,./0.png
CR 11270,gABPF,tesa,canalizacion,,627SUCW16772018110700,arqueta,Madrid,Madrid,,,,,3,,,442980.532098273,4483360.548798,"5362",,,./0.png
POSTE 32,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5363",,,./0.png
POSTE 31,A,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5364",,,./0.png
POSTE 34,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5365",,,./0.png
POSTE 33,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5366",,,./0.png
POSTE 28,B,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5367",,,./0.png
POSTE 30,C,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5368",,,./0.png
POSTE 29,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5369",,,./0.png
POSTE 42,B,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5370",,,./0.png
POSTE 36,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5371",,,./0.png
POSTE 35,B,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5372",,,./0.png
POSTE 38,D,tesa,aereo,,,poste,San Roque,Cadiz,,,,,4,,,,,"5373",,,./0.png
CR181,JP,tesa,ocupacion,2016/04/19,627SUCW08242020021200,arqueta,Marbella,Malaga,,,,,3,,,,,"5374",,,./0.png
CR195,LP,tesa,ocupacion,2016/04/19,627SUCW52432020011000,arqueta,Marbella,Malaga,,,,,3,,,,,"5375",,,./0.png
CR143,A,tesa,ocupacion,2016/04/19,627SUCW52432020011000,arqueta,Marbella,Malaga,,,,,3,,,,,"5376",,,./0.png
CR123,JP,tesa,ocupacion,2016/04/19,627SUCW52432020011000,arqueta,Marbella,Malaga,,,,,3,,,,,"5377",,,./0.png
CR627,GEN,tesa,ocupacion,,627SUCW95802019100800,arqueta,Malaga,Malaga,,,,,3,,,,,"5378",,,./0.png
POSTE 74,B,tesa,aereo,,627SUCW96182018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5379",,,./0.png
POSTE 83,TB800,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5380",,,./0.png
POSTE 82,C,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5381",,,./0.png
POSTE 85,D,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5382",,,./0.png
POSTE 84,D,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5383",,,./0.png
POSTE 79,D,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5384",,,./0.png
POSTE 78,C,tesa,aereo,,627SUCW96422018012200,poste,La Linea de la Concepcion,Cadiz,,,,,3,OliveNet,,,,"5385",,,./0.png
POSTE 81,C,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5386",,,./0.png
POSTE 80,D,tesa,aereo,,627SUCW96422018012200,poste,San Roque,Cadiz,,,,,3,OliveNet,,,,"5387",,,./0.png
CR 51,gABP,tesa,,2020/05/15,,arqueta,Marbella,Malaga,,,,,3,,,,,"5388",,,./0.png
CR 66,gABP,tesa,,2020/05/15,,arqueta,Marbella,Malaga,,,,,3,,,,,"5389",,,./0.png
CR 67,gABP,tesa,,2020/05/15,,arqueta,Marbella,Malaga,,,,,3,,,,,"5390",,,./0.png
CR160,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5391",,,./0.png
CR626,GEN,tesa,ocupacion,,627SUCW95802019100800,arqueta,Malaga,Malaga,,,,,3,,,,,"5392",,,./0.png
CR 623,GEN,tesa,,,627SUCW95802019100800,arqueta,Malaga,Malaga,,"6199090",,,3,,,,,"5393",,,./0.png
ARQ N1316,D,tesa,,,627SUCW95802019100800,arqueta,Malaga,Malaga,,"6199091",,,3,,,,,"5394",,,./0.png
ARQ N1314,H,tesa,,,627SUCW95802019100800,arqueta,Malaga,Malaga,,"6199093",,,3,,,,,"5395",,,./0.png
ARQ 1312,D,tesa,,,627SUCW95802019100800,arqueta,Malaga,Malaga,,"6199095",,,3,,,,,"5396",,,./0.png
ARQ N965,D,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,"6199514",,,3,,,,,"5397",,,./0.png
ARQ N975,D,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,"6199518",,,3,,,,,"5398",,,./0.png
ARQ 6201034,M,tesa,,,627SUCW95882019100800,arqueta,Malaga,Malaga,,"6201034",,,3,,,,,"5399",,,./0.png
ARQ 6201044,M,tesa,,,627SUCW95882019100800,arqueta,Malaga,Malaga,,"6201044",,,3,,,,,"5400",,,./0.png
ARQ 6201045,M,tesa,,,627SUCW95882019100800,arqueta,Malaga,Malaga,,"6201045",,,3,,,,,"5401",,,./0.png
ARQ 166,M,tesa,,,627SUCW95882019100800,arqueta,Malaga,Malaga,,"12753884",,,3,,,,,"5402",,,./0.png
ARQ6200776,H,tesa,,,627SUCW64592019052200,arqueta,Malaga,Malaga,,,,,3,,,,,"5403",,,./0.png
ARQ6200777,H,tesa,,,627SUCW64592019052200,arqueta,Malaga,Malaga,,,,,3,,,,,"5404",,,./0.png
CR20,BR,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5405",,,./0.png
CR48,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5406",,,./0.png
CR50,JP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5407",,,./0.png
CR52,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5408",,,./0.png
CR54,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5409",,,./0.png
CR56,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5410",,,./0.png
CR58,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5411",,,./0.png
CR60,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5412",,,./0.png
CR89,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5413",,,./0.png
CR66,LP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5414",,,./0.png
CR68,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5415",,,./0.png
CR76,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5416",,,./0.png
CR78,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5417",,,./0.png
CR80,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5418",,,./0.png
CR84,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5419",,,./0.png
CR82,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5420",,,./0.png
CR88,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5421",,,./0.png
CR204,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5422",,,./0.png
CR90,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5423",,,./0.png
CR5,ABP,tesa,ocupacion,2016/04/19,627SUCW65412018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5424",,,./0.png
CR98,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5425",,,./0.png
CR112,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5426",,,./0.png
CR105,GEN L,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5427",,,./0.png
CR21,gABP,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"5428",,,./0.png
CR22,gABP,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"5429",,,./0.png
CR19,gABP,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"5430",,,./0.png
CR20,gLP,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"5431",,,./0.png
ARQ104,I GEN,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5432",,,./0.png
"8070595",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5433",,,./0.png
ARQ107,D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5434",,,./0.png
"8070604",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5435",,,./0.png
POSTE32,B,tesa,aereo,2019/01/01,627SUCW47182018021400,poste,San Roque,Cadiz,,,,,3,,,,,"5436",,,./0.png
CR88,gABP,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5437",,,./0.png
CR110,gABP,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5438",,,./0.png
"8071079",DF,tesa,ocupacion,2019/01/01,,arqueta,San Roque,Cadiz,,,,,3,,,,,"5439",,,./0.png
"8071080",M,tesa,ocupacion,2019/01/01,,arqueta,San Roque,Cadiz,,,,,3,,,,,"5440",,,./0.png
"8070588",D,tesa,ocupacion,2019/01/01,,arqueta,San Roque,Cadiz,,,,,3,,,,,"5441",,,./0.png
CR118,LP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5442",,,./0.png
CR120,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5443",,,./0.png
CR122,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5444",,,./0.png
CR124,LP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5445",,,./0.png
CR126,LP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5446",,,./0.png
CR 128,A120,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5447",,,./0.png
CR 130,ABP,tesa,ocupacion,2016/04/19,627SUCW65552018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5448",,,./0.png
CR157,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5449",,,./0.png
CR158,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5450",,,./0.png
CR163,JP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5451",,,./0.png
CR164,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5452",,,./0.png
CR141,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5453",,,./0.png
CR142,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5454",,,./0.png
CR143,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5455",,,./0.png
CR144,ABP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5456",,,./0.png
CR145,JP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5457",,,./0.png
CR146,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5458",,,./0.png
CR147,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5459",,,./0.png
CR162,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5460",,,./0.png
CR49,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5461",,,./0.png
CR51,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5462",,,./0.png
CR53,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5463",,,./0.png
CR55,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5464",,,./0.png
CR57,TP,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"5465",,,./0.png
CR138,gJP,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5466",,,./0.png
CR116,gBR,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5467",,,./0.png
CR115,gBR,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5468",,,./0.png
CR141,gLR,tesa,ocupacion,,627SUCW46682018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5469",,,./0.png
CR8070607,GEN,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5470",,,./0.png
CR5,gLR,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5471",,,./0.png
"8070598",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5472",,,./0.png
"8070597",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5473",,,./0.png
"8070606",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5474",,,./0.png
"8070599",D,tesa,ocupacion,,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"5475",,,./0.png
POSTE33,C,tesa,aereo,2019/01/01,627SUCW47182018021400,poste,San Roque,Cadiz,,,,,3,,,,,"5476",,,./0.png
